total_tokens,ep,tp,num_experts,tokens_per_expert,aligned_m,total_m,hidden_size,intermediate_size_per_tp,topk,time_us,tflops,diff,status
131072,3,23,86,35055,35072,3016192,7168,90,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,3,24,86,36579,36608,3148288,7168,86,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,4,1,64,2048,2048,131072,7168,2048,8,1449.0,2656,,OK
131072,4,2,64,4096,4096,262144,7168,1024,8,1576.0,2442,,OK
131072,4,3,64,6144,6144,393216,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,4,4,64,8192,8192,524288,7168,512,8,2164.0,1778,,OK
131072,4,5,64,10240,10240,655360,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,4,6,64,12288,12288,786432,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,4,7,64,14336,14336,917504,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,4,8,64,16384,16384,1048576,7168,256,8,2920.0,1318,,OK
131072,4,9,64,18432,18432,1179648,7168,228,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,4,10,64,20480,20480,1310720,7168,205,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,4,11,64,22528,22528,1441792,7168,187,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,4,12,64,24576,24576,1572864,7168,171,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,4,13,64,26624,26624,1703936,7168,158,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,4,14,64,28672,28672,1835008,7168,147,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,4,15,64,30720,30720,1966080,7168,137,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,4,16,64,32768,32768,2097152,7168,128,8,6066.0,634,,OK
131072,4,17,64,34816,34816,2228224,7168,121,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,4,18,64,36864,36864,2359296,7168,114,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,5,1,52,2521,2560,133120,7168,2048,8,1462.0,2673,,OK
131072,5,2,52,5042,5120,266240,7168,1024,8,1628.0,2401,,OK
131072,5,3,52,7562,7680,399360,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,5,4,52,10083,10112,525824,7168,512,8,1981.0,1948,,OK
131072,5,5,52,12604,12672,658944,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,5,6,52,15124,15232,792064,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,5,7,52,17645,17664,918528,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,5,8,52,20165,20224,1051648,7168,256,8,2982.0,1294,,OK
131072,5,9,52,22686,22784,1184768,7168,228,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,5,10,52,25207,25216,1311232,7168,205,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,5,11,52,27727,27776,1444352,7168,187,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,5,12,52,30248,30336,1577472,7168,171,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,5,13,52,32768,32768,1703936,7168,158,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,5,14,52,35289,35328,1837056,7168,147,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,6,1,43,3049,3072,132096,7168,2048,8,1441.0,2691,,OK
131072,6,2,43,6097,6144,264192,7168,1024,8,1580.0,2455,,OK
131072,6,3,43,9145,9216,396288,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,6,4,43,12193,12288,528384,7168,512,8,1982.0,1957,,OK
131072,6,5,43,15241,15360,660480,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,6,6,43,18290,18304,787072,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,6,7,43,21338,21376,919168,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,6,8,43,24386,24448,1051264,7168,256,8,2961.0,1303,,OK
131072,6,9,43,27434,27520,1183360,7168,228,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,6,10,43,30482,30592,1315456,7168,205,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,6,11,43,33531,33536,1442048,7168,187,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,6,12,43,36579,36608,1574144,7168,171,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,7,1,37,3543,3584,132608,7168,2048,8,1465.0,2658,,OK
131072,7,2,37,7085,7168,265216,7168,1024,8,1613.0,2414,,OK
131072,7,3,37,10628,10752,397824,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,7,4,37,14170,14208,525696,7168,512,8,1993.0,1936,,OK
131072,7,5,37,17713,17792,658304,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,7,6,37,21255,21376,790912,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,7,7,37,24798,24832,918784,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,7,8,37,28340,28416,1051392,7168,256,8,2892.0,1334,,OK
131072,7,9,37,31883,32000,1184000,7168,228,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,7,10,37,35425,35456,1311872,7168,205,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,8,1,32,4096,4096,131072,7168,2048,8,1416.0,2718,,OK
131072,8,2,32,8192,8192,262144,7168,1024,8,1576.0,2442,,OK
131072,8,3,32,12288,12288,393216,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,8,4,32,16384,16384,524288,7168,512,8,1957.0,1966,,OK
131072,8,5,32,20480,20480,655360,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,8,6,32,24576,24576,786432,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,8,7,32,28672,28672,917504,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,8,8,32,32768,32768,1048576,7168,256,8,2923.0,1317,,OK
131072,8,9,32,36864,36864,1179648,7168,228,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,9,1,29,4520,4608,133632,7168,2048,8,1451.0,2704,,OK
131072,9,2,29,9040,9088,263552,7168,1024,8,1618.0,2391,,OK
131072,9,3,29,13560,13568,393472,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,9,4,29,18079,18176,527104,7168,512,8,1987.0,1947,,OK
131072,9,5,29,22599,22656,657024,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,9,6,29,27119,27136,786944,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,9,7,29,31639,31744,920576,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,9,8,29,36158,36224,1050496,7168,256,8,2993.0,1288,,OK
131072,10,1,26,5042,5120,133120,7168,2048,8,1443.0,2709,,OK
131072,10,2,26,10083,10112,262912,7168,1024,8,1625.0,2375,,OK
131072,10,3,26,15124,15232,396032,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,10,4,26,20165,20224,525824,7168,512,8,1990.0,1939,,OK
131072,10,5,26,25207,25216,655616,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,10,6,26,30248,30336,788736,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,10,7,26,35289,35328,918528,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,11,1,24,5462,5504,132096,7168,2048,8,1442.0,2690,,OK
131072,11,2,24,10923,11008,264192,7168,1024,8,1623.0,2390,,OK
131072,11,3,24,16384,16384,393216,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,11,4,24,21846,21888,525312,7168,512,8,1988.0,1940,,OK
131072,11,5,24,27307,27392,657408,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,11,6,24,32768,32768,786432,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,12,1,22,5958,6016,132352,7168,2048,8,1452.0,2676,,OK
131072,12,2,22,11916,12032,264704,7168,1024,8,1629.0,2385,,OK
131072,12,3,22,17874,17920,394240,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,12,4,22,23832,23936,526592,7168,512,8,1985.0,1947,,OK
131072,12,5,22,29790,29824,656128,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,12,6,22,35747,35840,788480,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,13,1,20,6554,6656,133120,7168,2048,8,1448.0,2699,,OK
131072,13,2,20,13108,13184,263680,7168,1024,8,1626.0,2381,,OK
131072,13,3,20,19661,19712,394240,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,13,4,20,26215,26240,524800,7168,512,8,1992.0,1934,,OK
131072,13,5,20,32768,32768,655360,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,14,1,19,6899,6912,131328,7168,2048,8,1447.0,2665,,OK
131072,14,2,19,13798,13824,262656,7168,1024,8,1617.0,2385,,OK
131072,14,3,19,20696,20736,393984,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,14,4,19,27595,27648,525312,7168,512,8,1981.0,1946,,OK
131072,14,5,19,34493,34560,656640,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,15,1,18,7282,7296,131328,7168,2048,8,1428.0,2700,,OK
131072,15,2,18,14564,14592,262656,7168,1024,8,1616.0,2386,,OK
131072,15,3,18,21846,21888,393984,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,15,4,18,29128,29184,525312,7168,512,8,2001.0,1927,,OK
131072,16,1,16,8192,8192,131072,7168,2048,8,1405.0,2739,,OK
131072,16,2,16,16384,16384,262144,7168,1024,8,1604.0,2399,,OK
131072,16,3,16,24576,24576,393216,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,16,4,16,32768,32768,524288,7168,512,8,1998.0,1926,,OK
131072,17,1,16,8192,8192,131072,7168,2048,8,1416.0,2718,,OK
131072,17,2,16,16384,16384,262144,7168,1024,8,1628.0,2364,,OK
131072,17,3,16,24576,24576,393216,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,17,4,16,32768,32768,524288,7168,512,8,1968.0,1955,,OK
131072,18,1,15,8739,8832,132480,7168,2048,8,1434.0,2712,,OK
131072,18,2,15,17477,17536,263040,7168,1024,8,1622.0,2381,,OK
131072,18,3,15,26215,26240,393600,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,18,4,15,34953,35072,526080,7168,512,8,2012.0,1919,,OK
131072,19,1,14,9363,9472,132608,7168,2048,8,1443.0,2698,,OK
131072,19,2,14,18725,18816,263424,7168,1024,8,1627.0,2377,,OK
131072,19,3,14,28087,28160,394240,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,20,1,13,10083,10112,131456,7168,2048,8,1415.0,2728,,OK
131072,20,2,13,20165,20224,262912,7168,1024,8,1616.0,2388,,OK
131072,20,3,13,30248,30336,394368,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,21,1,13,10083,10112,131456,7168,2048,8,1438.0,2684,,OK
131072,21,2,13,20165,20224,262912,7168,1024,8,1617.0,2387,,OK
131072,21,3,13,30248,30336,394368,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,22,1,12,10923,11008,132096,7168,2048,8,1438.0,2697,,OK
131072,22,2,12,21846,21888,262656,7168,1024,8,1628.0,2368,,OK
131072,22,3,12,32768,32768,393216,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,23,1,12,10923,11008,132096,7168,2048,8,1438.0,2697,,OK
131072,23,2,12,21846,21888,262656,7168,1024,8,1633.0,2361,,OK
131072,23,3,12,32768,32768,393216,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,24,1,11,11916,12032,132352,7168,2048,8,1426.0,2725,,OK
131072,24,2,11,23832,23936,263296,7168,1024,8,1622.0,2383,,OK
131072,24,3,11,35747,35840,394240,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
131072,25,1,11,11916,12032,132352,7168,2048,8,1445.0,2689,,OK
131072,25,2,11,23832,23936,263296,7168,1024,8,1624.0,2380,,OK
131072,26,1,10,13108,13184,131840,7168,2048,8,1441.0,2686,,OK
131072,26,2,10,26215,26240,262400,7168,1024,8,1618.0,2381,,OK
131072,27,1,10,13108,13184,131840,7168,2048,8,1440.0,2688,,OK
131072,27,2,10,26215,26240,262400,7168,1024,8,1629.0,2365,,OK
131072,28,1,10,13108,13184,131840,7168,2048,8,1444.0,2681,,OK
131072,28,2,10,26215,26240,262400,7168,1024,8,1616.0,2384,,OK
131072,29,1,9,14564,14592,131328,7168,2048,8,1434.0,2689,,OK
131072,29,2,9,29128,29184,262656,7168,1024,8,1622.0,2377,,OK
131072,30,1,9,14564,14592,131328,7168,2048,8,1441.0,2676,,OK
131072,30,2,9,29128,29184,262656,7168,1024,8,1611.0,2393,,OK
131072,31,1,9,14564,14592,131328,7168,2048,8,1431.0,2694,,OK
131072,31,2,9,29128,29184,262656,7168,1024,8,1619.0,2382,,OK
131072,32,1,8,16384,16384,131072,7168,2048,8,1424.0,2702,,OK
131072,32,2,8,32768,32768,262144,7168,1024,8,1608.0,2393,,OK
131072,33,1,8,16384,16384,131072,7168,2048,8,1436.0,2680,,OK
131072,33,2,8,32768,32768,262144,7168,1024,8,1610.0,2390,,OK
131072,34,1,8,16384,16384,131072,7168,2048,8,1431.0,2689,,OK
131072,34,2,8,32768,32768,262144,7168,1024,8,1613.0,2386,,OK
131072,35,1,8,16384,16384,131072,7168,2048,8,1403.0,2743,,OK
131072,35,2,8,32768,32768,262144,7168,1024,8,1619.0,2377,,OK
131072,36,1,8,16384,16384,131072,7168,2048,8,1412.0,2725,,OK
131072,36,2,8,32768,32768,262144,7168,1024,8,1611.0,2389,,OK
131072,37,1,7,18725,18816,131712,7168,2048,8,1412.0,2739,,OK
131072,38,1,7,18725,18816,131712,7168,2048,8,1404.0,2754,,OK
131072,39,1,7,18725,18816,131712,7168,2048,8,1427.0,2710,,OK
131072,40,1,7,18725,18816,131712,7168,2048,8,1438.0,2689,,OK
131072,41,1,7,18725,18816,131712,7168,2048,8,1444.0,2678,,OK
131072,42,1,7,18725,18816,131712,7168,2048,8,1404.0,2754,,OK
131072,43,1,6,21846,21888,131328,7168,2048,8,1433.0,2691,,OK
131072,44,1,6,21846,21888,131328,7168,2048,8,1425.0,2706,,OK
131072,45,1,6,21846,21888,131328,7168,2048,8,1435.0,2687,,OK
131072,46,1,6,21846,21888,131328,7168,2048,8,1445.0,2668,,OK
131072,47,1,6,21846,21888,131328,7168,2048,8,1403.0,2748,,OK
131072,48,1,6,21846,21888,131328,7168,2048,8,1421.0,2713,,OK
131072,49,1,6,21846,21888,131328,7168,2048,8,1397.0,2760,,OK
131072,50,1,6,21846,21888,131328,7168,2048,8,1431.0,2694,,OK
131072,51,1,6,21846,21888,131328,7168,2048,8,1423.0,2710,,OK
131072,52,1,5,26215,26240,131200,7168,2048,8,1403.0,2746,,OK
131072,53,1,5,26215,26240,131200,7168,2048,8,1436.0,2682,,OK
131072,54,1,5,26215,26240,131200,7168,2048,8,1433.0,2688,,OK
131072,55,1,5,26215,26240,131200,7168,2048,8,1444.0,2668,,OK
131072,56,1,5,26215,26240,131200,7168,2048,8,1423.0,2707,,OK
131072,57,1,5,26215,26240,131200,7168,2048,8,1425.0,2703,,OK
131072,58,1,5,26215,26240,131200,7168,2048,8,1419.0,2715,,OK
131072,59,1,5,26215,26240,131200,7168,2048,8,1404.0,2744,,OK
131072,60,1,5,26215,26240,131200,7168,2048,8,1404.0,2744,,OK
131072,61,1,5,26215,26240,131200,7168,2048,8,1400.0,2751,,OK
131072,62,1,5,26215,26240,131200,7168,2048,8,1434.0,2686,,OK
131072,63,1,5,26215,26240,131200,7168,2048,8,1433.0,2688,,OK
131072,64,1,4,32768,32768,131072,7168,2048,8,1410.0,2729,,OK
