total_tokens,ep,tp,num_experts,tokens_per_expert,max_m,total_valid_m,hidden_size,intermediate_size_per_tp,topk,time_us,tflops,diff,status
1024,4,3,64,48,128,3072,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,4,4,64,64,128,4096,7168,512,8,61.1,492,0.000724,OK
1024,4,5,64,80,128,5120,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,4,6,64,96,128,6144,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,4,7,64,112,128,7168,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,4,8,64,128,128,8192,7168,256,8,42.1,715,0.000722,OK
1024,4,9,64,144,256,9216,7168,228,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,4,10,64,160,256,10240,7168,205,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,4,11,64,176,256,11264,7168,187,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,4,12,64,192,256,12288,7168,171,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,4,13,64,208,256,13312,7168,158,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,4,14,64,224,256,14336,7168,147,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,4,15,64,240,256,15360,7168,137,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,4,16,64,256,256,16384,7168,128,8,54.6,551,0.000723,OK
1024,4,17,64,272,384,17408,7168,121,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,4,18,64,288,384,18432,7168,114,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,5,1,52,20,128,1040,7168,2048,8,138.1,221,0.000726,OK
1024,5,2,52,40,128,2080,7168,1024,8,77.8,392,0.000723,OK
1024,5,3,52,60,128,3120,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,5,4,52,79,128,4108,7168,512,8,50.7,594,0.000718,OK
1024,5,5,52,99,128,5148,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,5,6,52,119,128,6188,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,5,7,52,138,256,7176,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,5,8,52,158,256,8216,7168,256,8,50.9,592,0.000724,OK
1024,5,9,52,178,256,9256,7168,228,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,5,10,52,197,256,10244,7168,205,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,5,11,52,217,256,11284,7168,187,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,5,12,52,237,256,12324,7168,171,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,5,13,52,256,256,13312,7168,158,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,5,14,52,276,384,14352,7168,147,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,6,1,43,24,128,1032,7168,2048,8,117.2,258,0.000723,OK
1024,6,2,43,48,128,2064,7168,1024,8,66.3,457,0.000721,OK
1024,6,3,43,72,128,3096,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,6,4,43,96,128,4128,7168,512,8,42.9,706,0.000721,OK
1024,6,5,43,120,128,5160,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,6,6,43,143,256,6149,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,6,7,43,167,256,7181,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,6,8,43,191,256,8213,7168,256,8,42.3,712,0.000719,OK
1024,6,9,43,215,256,9245,7168,228,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,6,10,43,239,256,10277,7168,205,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,6,11,43,262,384,11266,7168,187,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,6,12,43,286,384,12298,7168,171,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,7,1,37,28,128,1036,7168,2048,8,103.4,294,0.000722,OK
1024,7,2,37,56,128,2072,7168,1024,8,57.6,528,0.000721,OK
1024,7,3,37,84,128,3108,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,7,4,37,111,128,4107,7168,512,8,37.1,812,0.000719,OK
1024,7,5,37,139,256,5143,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,7,6,37,167,256,6179,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,7,7,37,194,256,7178,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,7,8,37,222,256,8214,7168,256,8,37.2,810,0.000721,OK
1024,7,9,37,250,256,9250,7168,228,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,7,10,37,277,384,10249,7168,205,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,8,1,32,32,128,1024,7168,2048,8,90.6,332,0.000721,OK
1024,8,2,32,64,128,2048,7168,1024,8,51.0,590,0.000721,OK
1024,8,3,32,96,128,3072,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,8,4,32,128,128,4096,7168,512,8,32.4,927,0.000719,OK
1024,8,5,32,160,256,5120,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,8,6,32,192,256,6144,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,8,7,32,224,256,7168,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,8,8,32,256,256,8192,7168,256,8,32.3,930,0.000720,OK
1024,8,9,32,288,384,9216,7168,228,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,9,1,29,36,128,1044,7168,2048,8,84.2,364,0.000720,OK
1024,9,2,29,71,128,2059,7168,1024,8,47.1,642,0.000721,OK
1024,9,3,29,106,128,3074,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,9,4,29,142,256,4118,7168,512,8,39.9,757,0.000721,OK
1024,9,5,29,177,256,5133,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,9,6,29,212,256,6148,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,9,7,29,248,256,7192,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,9,8,29,283,384,8207,7168,256,8,41.7,722,0.000718,OK
1024,10,1,26,40,128,1040,7168,2048,8,77.3,395,0.000723,OK
1024,10,2,26,79,128,2054,7168,1024,8,42.7,706,0.000718,OK
1024,10,3,26,119,128,3094,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,10,4,26,158,256,4108,7168,512,8,36.3,832,0.000718,OK
1024,10,5,26,197,256,5122,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,10,6,26,237,256,6162,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,10,7,26,276,384,7176,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,11,1,24,43,128,1032,7168,2048,8,71.6,423,0.000719,OK
1024,11,2,24,86,128,2064,7168,1024,8,40.0,758,0.000717,OK
1024,11,3,24,128,128,3072,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,11,4,24,171,256,4104,7168,512,8,34.8,865,0.000717,OK
1024,11,5,24,214,256,5136,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,11,6,24,256,256,6144,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,12,1,22,47,128,1034,7168,2048,8,66.3,458,0.000722,OK
1024,12,2,22,94,128,2068,7168,1024,8,37.3,814,0.000719,OK
1024,12,3,22,140,256,3080,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,12,4,22,187,256,4114,7168,512,8,31.5,959,0.000717,OK
1024,12,5,22,233,256,5126,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,12,6,22,280,384,6160,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,13,1,20,52,128,1040,7168,2048,8,61.2,499,0.000720,OK
1024,13,2,20,103,128,2060,7168,1024,8,34.0,890,0.000716,OK
1024,13,3,20,154,256,3080,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,13,4,20,205,256,4100,7168,512,8,28.9,1041,0.000718,OK
1024,13,5,20,256,256,5120,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,14,1,19,54,128,1026,7168,2048,8,58.2,518,0.000718,OK
1024,14,2,19,108,128,2052,7168,1024,8,33.2,906,0.000718,OK
1024,14,3,19,162,256,3078,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,14,4,19,216,256,4104,7168,512,8,27.4,1098,0.000718,OK
1024,14,5,19,270,384,5130,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,15,1,18,57,128,1026,7168,2048,8,55.6,541,0.000717,OK
1024,15,2,18,114,128,2052,7168,1024,8,31.9,943,0.000718,OK
1024,15,3,18,171,256,3078,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,15,4,18,228,256,4104,7168,512,8,27.0,1114,0.000720,OK
1024,16,1,16,64,128,1024,7168,2048,8,49.7,605,0.000720,OK
1024,16,2,16,128,128,2048,7168,1024,8,28.7,1048,0.000720,OK
1024,16,3,16,192,256,3072,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,16,4,16,256,256,4096,7168,512,8,23.8,1264,0.000716,OK
1024,17,1,16,64,128,1024,7168,2048,8,50.2,599,0.000721,OK
1024,17,2,16,128,128,2048,7168,1024,8,28.6,1052,0.000720,OK
1024,17,3,16,192,256,3072,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,17,4,16,256,256,4096,7168,512,8,23.9,1256,0.000718,OK
1024,18,1,15,69,128,1035,7168,2048,8,47.7,637,0.000720,OK
1024,18,2,15,137,256,2055,7168,1024,8,38.0,794,0.000719,OK
1024,18,3,15,205,256,3075,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,18,4,15,274,384,4110,7168,512,8,29.8,1013,0.000720,OK
1024,19,1,14,74,128,1036,7168,2048,8,44.8,679,0.000717,OK
1024,19,2,14,147,256,2058,7168,1024,8,34.4,879,0.000718,OK
1024,19,3,14,220,256,3080,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,20,1,13,79,128,1027,7168,2048,8,42.2,715,0.000720,OK
1024,20,2,13,158,256,2054,7168,1024,8,32.9,917,0.000717,OK
1024,20,3,13,237,256,3081,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,21,1,13,79,128,1027,7168,2048,8,42.5,709,0.000717,OK
1024,21,2,13,158,256,2054,7168,1024,8,33.0,915,0.000717,OK
1024,21,3,13,237,256,3081,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,22,1,12,86,128,1032,7168,2048,8,39.5,768,0.000717,OK
1024,22,2,12,171,256,2052,7168,1024,8,31.7,951,0.000719,OK
1024,22,3,12,256,256,3072,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,23,1,12,86,128,1032,7168,2048,8,39.6,766,0.000718,OK
1024,23,2,12,171,256,2052,7168,1024,8,31.7,950,0.000717,OK
1024,23,3,12,256,256,3072,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,24,1,11,94,128,1034,7168,2048,8,37.0,820,0.000716,OK
1024,24,2,11,187,256,2057,7168,1024,8,28.5,1058,0.000719,OK
1024,24,3,11,280,384,3080,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1024,25,1,11,94,128,1034,7168,2048,8,37.1,819,0.000716,OK
1024,25,2,11,187,256,2057,7168,1024,8,28.9,1045,0.000716,OK
1024,26,1,10,103,128,1030,7168,2048,8,33.2,912,0.000716,OK
1024,26,2,10,205,256,2050,7168,1024,8,27.5,1095,0.000716,OK
1024,27,1,10,103,128,1030,7168,2048,8,33.2,911,0.000717,OK
1024,27,2,10,205,256,2050,7168,1024,8,27.5,1095,0.000715,OK
1024,28,1,10,103,128,1030,7168,2048,8,33.0,916,0.000719,OK
1024,28,2,10,205,256,2050,7168,1024,8,27.4,1098,0.000718,OK
1024,29,1,9,114,128,1026,7168,2048,8,30.9,974,0.000717,OK
1024,29,2,9,228,256,2052,7168,1024,8,24.7,1220,0.000715,OK
1024,30,1,9,114,128,1026,7168,2048,8,30.9,974,0.000717,OK
1024,30,2,9,228,256,2052,7168,1024,8,24.6,1225,0.000717,OK
1024,31,1,9,114,128,1026,7168,2048,8,31.5,955,0.000718,OK
1024,31,2,9,228,256,2052,7168,1024,8,24.7,1219,0.000715,OK
1024,32,1,8,128,128,1024,7168,2048,8,27.8,1081,0.000716,OK
1024,32,2,8,256,256,2048,7168,1024,8,22.6,1330,0.000715,OK
1024,33,1,8,128,128,1024,7168,2048,8,27.8,1083,0.000717,OK
1024,33,2,8,256,256,2048,7168,1024,8,22.6,1333,0.000716,OK
1024,34,1,8,128,128,1024,7168,2048,8,27.7,1084,0.000717,OK
1024,34,2,8,256,256,2048,7168,1024,8,22.7,1322,0.000716,OK
1024,35,1,8,128,128,1024,7168,2048,8,27.8,1081,0.000719,OK
1024,35,2,8,256,256,2048,7168,1024,8,22.8,1317,0.000717,OK
1024,36,1,8,128,128,1024,7168,2048,8,27.8,1080,0.000717,OK
1024,36,2,8,256,256,2048,7168,1024,8,23.0,1309,0.000715,OK
1024,37,1,7,147,256,1029,7168,2048,8,33.4,904,0.000715,OK
1024,38,1,7,147,256,1029,7168,2048,8,33.2,910,0.000716,OK
1024,39,1,7,147,256,1029,7168,2048,8,33.2,909,0.000716,OK
1024,40,1,7,147,256,1029,7168,2048,8,33.2,910,0.000715,OK
1024,41,1,7,147,256,1029,7168,2048,8,33.4,906,0.000715,OK
1024,42,1,7,147,256,1029,7168,2048,8,33.0,916,0.000715,OK
1024,43,1,6,171,256,1026,7168,2048,8,30.7,980,0.000717,OK
1024,44,1,6,171,256,1026,7168,2048,8,31.0,973,0.000715,OK
1024,45,1,6,171,256,1026,7168,2048,8,31.0,972,0.000716,OK
1024,46,1,6,171,256,1026,7168,2048,8,30.9,976,0.000716,OK
1024,47,1,6,171,256,1026,7168,2048,8,30.7,981,0.000715,OK
1024,48,1,6,171,256,1026,7168,2048,8,30.8,978,0.000715,OK
1024,49,1,6,171,256,1026,7168,2048,8,30.9,976,0.000713,OK
1024,50,1,6,171,256,1026,7168,2048,8,31.0,973,0.000714,OK
1024,51,1,6,171,256,1026,7168,2048,8,30.7,980,0.000716,OK
1024,52,1,5,205,256,1025,7168,2048,8,24.4,1234,0.000716,OK
1024,53,1,5,205,256,1025,7168,2048,8,24.6,1225,0.000716,OK
1024,54,1,5,205,256,1025,7168,2048,8,24.4,1232,0.000714,OK
1024,55,1,5,205,256,1025,7168,2048,8,24.5,1228,0.000715,OK
1024,56,1,5,205,256,1025,7168,2048,8,24.4,1233,0.000717,OK
1024,57,1,5,205,256,1025,7168,2048,8,24.5,1228,0.000716,OK
1024,58,1,5,205,256,1025,7168,2048,8,24.5,1230,0.000713,OK
1024,59,1,5,205,256,1025,7168,2048,8,24.6,1225,0.000715,OK
1024,60,1,5,205,256,1025,7168,2048,8,24.4,1236,0.000715,OK
1024,61,1,5,205,256,1025,7168,2048,8,24.6,1224,0.000715,OK
1024,62,1,5,205,256,1025,7168,2048,8,24.5,1229,0.000716,OK
1024,63,1,5,205,256,1025,7168,2048,8,24.5,1231,0.000714,OK
1024,64,1,4,256,256,1024,7168,2048,8,21.8,1380,0.000716,OK
1024,65,1,4,256,256,1024,7168,2048,8,21.8,1377,0.000717,OK
1024,66,1,4,256,256,1024,7168,2048,8,21.8,1382,0.000716,OK
1024,67,1,4,256,256,1024,7168,2048,8,21.7,1386,0.000715,OK
1024,68,1,4,256,256,1024,7168,2048,8,21.8,1376,0.000715,OK
1024,69,1,4,256,256,1024,7168,2048,8,21.7,1388,0.000717,OK
1024,70,1,4,256,256,1024,7168,2048,8,21.9,1373,0.000715,OK
1024,71,1,4,256,256,1024,7168,2048,8,21.8,1380,0.000714,OK
1024,72,1,4,256,256,1024,7168,2048,8,21.8,1377,0.000715,OK
1184,1,1,256,5,128,1280,7168,2048,8,611.7,61,0.000741,OK
1184,1,2,256,10,128,2560,7168,1024,8,346.2,109,0.000733,OK
1184,1,3,256,14,128,3584,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1184,1,4,256,19,128,4864,7168,512,8,229.0,156,0.000734,OK
1184,1,5,256,24,128,6144,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1184,1,6,256,28,128,7168,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1184,1,7,256,33,128,8448,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1184,1,8,256,37,128,9472,7168,256,8,154.7,225,0.000736,OK
1184,1,9,256,42,128,10752,7168,228,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1184,1,10,256,47,128,12032,7168,205,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
